"rules" "support" "confidence" "lift"
"1" "{} => {기능}" 0.8 0.8 1
"2" "{} => {차선}" 0.92 0.92 1
"3" "{} => {문제}" 0.92 0.92 1
"4" "{} => {이탈}" 0.95 0.95 1
"5" "{나비} => {아이}" 0.31 0.96875 2.84926470588235
"6" "{아이} => {나비}" 0.31 0.911764705882353 2.84926470588235
"7" "{나비} => {이탈}" 0.3 0.9375 0.986842105263158
"8" "{모드} => {차선}" 0.31 1 1.08695652173913
"9" "{모드} => {이탈}" 0.31 1 1.05263157894737
"10" "{출시} => {이탈}" 0.3 1 1.05263157894737
"11" "{거리} => {이탈}" 0.31 1 1.05263157894737
"12" "{화질} => {제품}" 0.3 0.909090909090909 1.65289256198347
"13" "{화질} => {블랙박스}" 0.32 0.96969696969697 1.70122275385433
"14" "{화질} => {기능}" 0.32 0.96969696969697 1.21212121212121
"15" "{화질} => {차선}" 0.3 0.909090909090909 0.988142292490119
"16" "{화질} => {이탈}" 0.31 0.939393939393939 0.988835725677831
"17" "{전면} => {차선}" 0.31 1 1.08695652173913
"18" "{전면} => {이탈}" 0.31 1 1.05263157894737
"19" "{제공} => {차선}" 0.3 1 1.08695652173913
"20" "{제공} => {이탈}" 0.3 1 1.05263157894737
"21" "{상황} => {이탈}" 0.3 0.967741935483871 1.01867572156197
"22" "{아이} => {기능}" 0.3 0.882352941176471 1.10294117647059
"23" "{아이} => {차선}" 0.3 0.882352941176471 0.959079283887468
"24" "{아이} => {문제}" 0.3 0.882352941176471 0.959079283887468
"25" "{아이} => {이탈}" 0.32 0.941176470588235 0.990712074303405
"26" "{사진} => {차선}" 0.3 0.909090909090909 0.988142292490119
"27" "{사진} => {문제}" 0.32 0.96969696969697 1.05401844532279
"28" "{사진} => {이탈}" 0.3 0.909090909090909 0.956937799043062
"29" "{가격} => {차선}" 0.31 0.939393939393939 1.02108036890646
"30" "{가격} => {문제}" 0.3 0.909090909090909 0.988142292490119
"31" "{가격} => {이탈}" 0.33 1 1.05263157894737
"32" "{설치} => {기능}" 0.31 0.939393939393939 1.17424242424242
"33" "{설치} => {차선}" 0.31 0.939393939393939 1.02108036890646
"34" "{설치} => {문제}" 0.31 0.939393939393939 1.02108036890646
"35" "{설치} => {이탈}" 0.32 0.96969696969697 1.0207336523126
"36" "{추가} => {문제}" 0.31 1 1.08695652173913
"37" "{방지} => {차선}" 0.33 0.942857142857143 1.02484472049689
"38" "{방지} => {문제}" 0.31 0.885714285714286 0.962732919254658
"39" "{방지} => {이탈}" 0.34 0.971428571428571 1.02255639097744
"40" "{정도} => {문제}" 0.3 0.9375 1.01902173913043
"41" "{정도} => {이탈}" 0.31 0.96875 1.01973684210526
"42" "{메모리} => {블랙박스}" 0.31 0.96875 1.69956140350877
"43" "{메모리} => {전방}" 0.3 0.9375 1.58898305084746
"44" "{메모리} => {기능}" 0.31 0.96875 1.2109375
"45" "{메모리} => {문제}" 0.3 0.9375 1.01902173913043
"46" "{설정} => {기능}" 0.32 0.941176470588235 1.17647058823529
"47" "{설정} => {차선}" 0.32 0.941176470588235 1.0230179028133
"48" "{설정} => {문제}" 0.32 0.941176470588235 1.0230179028133
"49" "{설정} => {이탈}" 0.32 0.941176470588235 0.990712074303405
"50" "{가지} => {기능}" 0.3 0.882352941176471 1.10294117647059
"51" "{가지} => {차선}" 0.3 0.882352941176471 0.959079283887468
"52" "{가지} => {문제}" 0.31 0.911764705882353 0.991048593350384
"53" "{가지} => {이탈}" 0.32 0.941176470588235 0.990712074303405
"54" "{선택} => {기능}" 0.31 0.939393939393939 1.17424242424242
"55" "{선택} => {문제}" 0.3 0.909090909090909 0.988142292490119
"56" "{선택} => {이탈}" 0.32 0.96969696969697 1.0207336523126
"57" "{카드} => {블랙박스}" 0.31 0.885714285714286 1.55388471177945
"58" "{카드} => {기능}" 0.33 0.942857142857143 1.17857142857143
"59" "{카드} => {차선}" 0.32 0.914285714285714 0.993788819875776
"60" "{카드} => {문제}" 0.33 0.942857142857143 1.02484472049689
"61" "{카드} => {이탈}" 0.33 0.942857142857143 0.992481203007519
"62" "{gps} => {기능}" 0.32 0.941176470588235 1.17647058823529
"63" "{gps} => {차선}" 0.34 1 1.08695652173913
"64" "{gps} => {문제}" 0.32 0.941176470588235 1.0230179028133
"65" "{gps} => {이탈}" 0.34 1 1.05263157894737
"66" "{위치} => {기능}" 0.31 0.837837837837838 1.0472972972973
"67" "{위치} => {차선}" 0.36 0.972972972972973 1.05757931844888
"68" "{위치} => {문제}" 0.34 0.918918918918919 0.99882491186839
"69" "{위치} => {이탈}" 0.36 0.972972972972973 1.02418207681366
"70" "{녹화} => {영상}" 0.31 0.837837837837838 1.7454954954955
"71" "{녹화} => {제품}" 0.3 0.810810810810811 1.47420147420147
"72" "{녹화} => {블랙박스}" 0.37 1 1.75438596491228
"73" "{녹화} => {후방}" 0.31 0.837837837837838 1.55155155155155
"74" "{녹화} => {기능}" 0.35 0.945945945945946 1.18243243243243
"75" "{녹화} => {차선}" 0.35 0.945945945945946 1.02820211515864
"76" "{녹화} => {문제}" 0.32 0.864864864864865 0.940070505287897
"77" "{녹화} => {이탈}" 0.35 0.945945945945946 0.995732574679943
"78" "{정보} => {기능}" 0.34 0.871794871794872 1.08974358974359
"79" "{정보} => {차선}" 0.36 0.923076923076923 1.00334448160535
"80" "{정보} => {문제}" 0.36 0.923076923076923 1.00334448160535
"81" "{정보} => {이탈}" 0.38 0.974358974358974 1.02564102564103
"82" "{필요} => {주행}" 0.32 0.8 1.31147540983607
